phrase,tf,df,ngram,char_len,is_protected,noise_penalty,completeness_penalty,base_quality,title_df,claims_df,title_ratio,claims_ratio,title_boost,claims_support_score,support_penalty,final_score,drop_flag,drop_reason,generic_penalty,cleaned_score
진법 해시,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
해시 변환,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
변환 실용,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
동시 추출,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
추출 지리,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
위도 경도,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
경도 대략,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
대략 추정,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
비교 정도,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
정도 지리,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
수 문자열,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
간편 공유,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
관련 코드,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
기반 코드,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
변경 기능,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
기능 변경,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
기반 가상,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
간 데이터,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
데이터 수,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
수 판매자,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
단말 통신,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
통신 서버,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
판매자 말,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
구매자 말,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
가격 거래,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
취급 간편,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
거치대 제,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
바디 메인,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
기능 클립,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
받침대 르,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
르 휴대폰,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
바디 소지,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
부피 감소,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
공정 미세,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
양호 패턴,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
패턴 형상,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
밀착 미세,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
미세 패턴,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
패턴 붕괴,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
붕괴 억지,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
억지 금속,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
부여 금속,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
수단 금속,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
원자 금속,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
원자 탄소,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
유기 결합,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
터빈 하류,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
하류 마련,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
마련 가스,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
터빈 배출,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
배출 배기,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
가스 외부,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
외부 안내,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
순환 순환,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
라인 가스,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
터빈 연소,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
연소 연료,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
매개 연료,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
연료 가열,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
연료 연소,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
연소 특성,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
특성 개선,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
개선 출력,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
출력 성능,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
터닝 기판,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
기판 소수,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
측면 기판,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
표면 소수,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
물질 제거,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
제거 친수,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
친수 특성,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
벽 소수성,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
특성 부여,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
부여 소수,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
소수 특성,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
특성 유지,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
유지 시간,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
조명 조명,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
조명 장소,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
장소 색상,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
간단 조작,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
조작 조사,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
제품 효용,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
효용 내구,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
내구 향상,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
상부 다수,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
다수 방열,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
폐쇄 원통,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
내측 수용,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
수용 일정,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
일정 조도,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
체결 하단,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
하단 외경,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
외경 확장,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
확장 반사,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
내측 일정,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
일정 색상,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
색상 반사,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
사이 장착,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
산란 확산,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
확산 균일,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
균일 조사,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
조사 확산,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
상황 기반,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
기반 엔진,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
엔진 구동,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
차량 정차,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
정차 엔진,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
정지 엔진,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
이후 차량,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
차량 출발,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
출발 엔진,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
모드 엔진,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
가동 경우,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
경우 메인,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
소재 발포,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
구조 폴리,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
코어 전기,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
보강 적용,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
적용 종래,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
소재 보강,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
충격 강도,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
크기 절단,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
판 쉐도우,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
형상 조립,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
접합 방식,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
방식 채택,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
우수 경도,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
본래 색상,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
상품 저하,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
저하 방지,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
방지 유리,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
로봇 험지,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
로봇 바퀴,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
구동 이동,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
각각 설치,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
설치 회전,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
각각 바퀴,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
바퀴 지면,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
지면 굴곡,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
굴곡 바퀴,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
각각 상하,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
이동 회동,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
구조 바퀴,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
기준 회전,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
구동 험지,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
양측 험지,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
바퀴 하부,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
링크 하부,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
링크 험지,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
구조 황금,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
함유 피부,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
특정 조건,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
추출 황금,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
바이칼 린,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
체 바이칼,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
인체 강력,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
항산화 항,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
항균 효능,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
활성 유효,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
성분 선택,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
선택 액정,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
피부 장벽,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
장벽 강화,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
강화 피부,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
개선 효능,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
이 화장품,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
원료 다양,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
다양 적용,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
적용 연구,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
연구 과제,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
추출 공법,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
공법 적용,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
적용 황금,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
사업 과제,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
과제 관리,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
관리 기관,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
화성 산업,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
연구 사업,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
명 화성시,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
지원 사업,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
사업 전략,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
전략 분야,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
분야 과제,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
